name,e_name,image,url,contents
[리스트] 울 프릴 플리츠 티셔츠,[List] Wool Frill Pleated T-shirt,18576124.jpg,https://www.w-shopping.co.kr/display/goods/18576124,"[울 프릴 플리츠 티셔츠] 시스루 소재의 여성스러운 프리미엄 티셔츠

#여성 20-30대 #오피스룩 #데일리룩 #프릴티셔츠 #울블렌드

▶ 상품 특징
- 고급스러운 시스루 원단의 프릴 디테일 티셔츠
- 레이온 69%, 울 31% 프리미엄 혼방 소재 사용
- 은은한 광택감과 부드러운 터치감
- 프릴 넥라인으로 여성스러운 분위기 연출
- 단독 착용 및 이너용으로 활용도 높음

▶ 착용감 및 핏
- 부드럽고 착용감이 우수한 프리미엄 원단
- 여유있는 실루엣으로 체형 커버 효과
- 플리츠 디테일로 고급스러운 실루엣 연출
- 적당한 두께감으로 사계절 착용 가능

▶ 사이즈 정보 (55 기준)
- 어깨 너비 33cm
- 팔 길이 60cm
- 가슴 너비 36cm
- 총장 60cm
* 1-2cm 오차 있을 수 있음

▶ 컬러
- 베이지(BE)
- 멜란지 그레이(MG)

▶ 관리방법
- 반드시 단독 드라이클리닝
- 이염 주의
- 고온 건조 및 다림질 피해주세요

▶ 추천 스타일링
- 슬랙스나 스커트와 매치하여 오피스룩
- 데님과 함께 캐주얼한 데일리룩
- 이너로 활용하여 레이어드 스타일링

* 참고 사항: 착용 모델 175cm/49kg, 55사이즈 착용"
[다잇템] 여자 롱 캠퍼스룩 박스 언발 콘트라스트 빅사이즈 격자 셔츠,[Daiit Item] Women's Long Campus Look Box Unbalanced Contrast Big Size Grid Shirt,18575233.jpg,https://www.w-shopping.co.kr/display/goods/18575233,"[여성 오버핏 플래드 셔츠] 캠퍼스룩 데일리 체크 남방

**상품 소개**
20대 여성을 위한 트렌디한 오버사이즈 체크 셔츠입니다. 캠퍼스룩부터 데일리룩까지 다양하게 활용할 수 있는 스타일리시한 디자인을 자랑합니다.

**주요 특징**
• 여유로운 박스핏으로 체형 커버 효과
• 언발란스한 기장으로 트렌디한 실루엣 연출
• 고급스러운 격자 패턴으로 세련된 스타일링
• 계절 관계없이 활용도 높은 데일리 아이템
• FREE 사이즈로 편안한 착용감

**컬러 옵션**
- 시크한 블랙
- 고급스러운 네이비
- 화사한 핑크
- 산뜻한 옐로우

**상세 사이즈 (FREE)**
- 어깨너비: 53cm
- 소매길이: 52cm
- 가슴단면: 54cm
- 암홀: 25cm

**착용 및 관리 팁**
• 단독 세탁 권장
• 첫 세탁은 드라이클리닝 추천
• 데님이나 진한 색상 의류와 분리 세탁
• 손세탁 시 찬물 사용

**구매 시 참고사항**
- 사이즈는 1-3cm 오차 있음
- 모니터 설정에 따라 색상 차이 있을 수 있음
- 패턴 위치는 제품마다 상이할 수 있음
- 화이트/아이보리 계열은 비침 있을 수 있음

이 상품은 데일리룩, 캠퍼스룩, 오버핏, 체크셔츠, 여성의류, 빅사이즈, 박스핏 스타일을 찾으시는 분들께 추천드립니다."
여름 간절기 루즈핏 스트라이프 데일리 여자 셔츠,Summer Interim Loose Fit Stripe Daily Women's Shirt,18566620.jpg,https://www.w-shopping.co.kr/display/goods/18566620,"[여성 스트라이프 셔츠] 20-30대 여성을 위한 여름/간절기용 루즈핏 셔츠

상품 핵심 특징
• 여름부터 가을까지 착용 가능한 시원한 스트라이프 패턴 셔츠
• 체형 커버가 되는 여유로운 루즈핏 디자인
• 소매 부분 특별한 FL 스트라이프로 포인트 디테일
• 블랙, 네이비 2가지 컬러 선택 가능

소재 및 착용감
• 메인 소재: 면/폴리에스터 혼방 원단
• 가벼운 무게감과 적당한 두께감으로 쾌적한 착용감
• 여름철에도 시원하게 착용 가능한 통기성
• 신축성은 없으나 여유로운 핏으로 편안한 활동성

사이즈 정보 (단위: cm)
• M(44): 총장 82, 어깨 50, 소매 10
• L(55): 총장 83, 어깨 51, 소매 10.5
• XL(66): 총장 84, 어깨 52, 소매 11
* 참고 모델 신체 사이즈: 162cm, 45kg (L사이즈 착용)

스타일링 팁
• 데님, 슬랙스, 스커트 등 다양한 하의와 매치 가능
• 오피스룩부터 데일리룩까지 폭넓은 활용도
• 이너웨어로도 활용 가능한 실용적인 아이템

관리 방법
• 드라이클리닝 권장
• 단독 세탁 필수
• 뒤집어서 세탁하면 변형 방지
• 그늘에서 자연 건조

#여성셔츠 #스트라이프셔츠 #루즈핏셔츠 #여름셔츠 #데일리룩 #오피스룩 #캐주얼셔츠"
여성용 퍼프소매 반팔 크롭 티셔츠,Women's Puff Sleeve Short Sleeve Crop T-shirt,18561296.jpg,https://www.w-shopping.co.kr/display/goods/18561296,"[여성 퍼프소매 크롭 티셔츠] - 20대-30대 여성을 위한 데일리 캐주얼 티셔츠

#상품특징
• 퍼프소매 디자인으로 여성스러운 실루엣 연출
• 크롭 기장으로 하이웨스트 하의와 매치하기 좋은 디자인
• 팔뚝 커버 효과가 있는 여유로운 소매 라인
• 부드러운 폴리에스터 소재로 편안한 착용감

#착용계절
• 봄, 여름, 가을 시즌 활용 가능
• 에어컨 많은 여름철 실내 착용에도 적합

#추천 코디네이션
• 하이웨스트 청바지나 치마와 캐주얼한 데일리룩
• 슬랙스와 매치하여 세미캐주얼 스타일
• 레이어드하여 다양한 계절 연출 가능

#컬러 옵션
• 데일리 컬러: 블랙, 화이트
• 포인트 컬러: 그린, 와인, 핑크
총 5가지 컬러로 취향에 맞게 선택 가능

#사이즈 및 핏
• 프리사이즈 단일 사이즈
• 여유로운 일자핏으로 체형 커버 효과
• 크롭 기장으로 트렌디한 실루엣

#소재 및 관리방법
• 메인 소재: 폴리에스터
• 관리: 찬물 손세탁 권장, 단독세탁
• 건조: 그늘에서 자연건조

#착용 추천 대상
• 20-30대 여성
• 여성스러운 캐주얼룩을 선호하는 분
• 데일리웨어로 활용도 높은 아이템을 찾는 분
• 팔뚝 라인 커버가 필요한 분

이 상품은 심플하면서도 여성스러운 퍼프소매 디자인으로 데일리룩부터 캐주얼한 모임까지 다양하게 활용할 수 있는 필수 아이템입니다."
골지 스판 긴팔 티셔츠 헨리넥 여성 단추 쫄티,Golji Span Long Sleeve T-shirt Henry Neck Women's Button Short T-shirt,18551485.jpg,https://www.w-shopping.co.kr/display/goods/18551485,"[카밀라 골지 티셔츠] 여성용 사계절 데일리 이너웨어

#20대여성 #30대여성 #데일리룩 #오피스룩 #캐주얼

▶ 상품 핵심 포인트
- 부드러운 골지 원단으로 착용감이 편안한 여성용 긴팔 티셔츠
- 화이트/그레이/핑크/블랙 4가지 컬러로 다양한 스타일링 가능
- 단독 또는 이너웨어로 활용도 높은 베이직 디자인
- 헨리넥 디자인과 앞면 단추 디테일로 세련된 포인트
- 적당한 신축성으로 편안한 착용감 제공

▶ 추천 대상
- 사계절 활용 가능한 데일리 티셔츠를 찾는 20-30대 여성
- 오피스룩부터 캐주얼룩까지 다양하게 활용하고 싶은 분
- 부드러운 착용감과 세련된 디자인을 동시에 원하는 분

▶ 사이즈 정보 (S/M/L)
- 한국 사이즈: 44/55/66 호환
- 총장: 58/60/62cm
- 어깨너비: 33/35/37cm
- 가슴단면: 53/55/57cm
- 소매길이: 39/41/43cm

▶ 소재 및 관리
- 소재: 폴리에스터 85%, 스판덱스 10%, 면 5%
- 관리방법: 30도 미만 손세탁 또는 드라이클리닝 권장
- 신축성: 중간 정도
- 비침: 화이트 컬러 약간 비침
- 두께감: 보통
- 착용감: 부드러운 촉감, 레귤러 핏

▶ 스타일링 팁
- 청바지, 슬랙스, 스커트 등 다양한 하의와 매치 가능
- 자켓이나 가디건의 이너로 활용하기 좋음
- 단독으로 입어도 깔끔한 스타일링 완성

#골지티셔츠 #여성티셔츠 #데일리티셔츠 #이너웨어 #베이직티"
GWM0132 티셔츠 입는 매일 넥 긴팔 면 여자흰티 무지,GWM0132 T-shirt Wear Everyday Neck Long Sleeve Cotton Women's White T-shirt Plain,18550373.jpg,https://www.w-shopping.co.kr/display/goods/18550373,"[여성용 브이넥 긴팔 베이직 티셔츠] - 사계절 데일리 이너/아우터

#20-30대 여성 #데일리룩 #오피스룩 #캐주얼

상품 특징:
• 부드러운 프리미엄 코튼 스판 혼방 원단 (면85%, 스판덱스15%)
• 목선의 단추 디테일이 포인트인 브이넥 디자인
• 여유로운 핏으로 답답하지 않은 착용감
• 4계절 활용 가능한 적당한 두께감

컬러 옵션:
• 블랙 - 데일리한 모던 컬러
• 화이트 - 깔끔한 베이직 컬러
• 핑크 - 은은한 파스텔 톤
• 브라운 - 고급스러운 뉴트럴 컬러

스타일링 제안:
• 자켓/코트의 이너웨어로 활용
• 청바지나 슬랙스와 캐주얼 매치
• 단독으로 착용해도 세련된 베이직룩
• 오피스룩부터 데일리룩까지 폭넓은 활용

소재 및 관리:
• 프리미엄 면스판 소재로 신축성과 착용감 우수
• 면 85% 함유로 피부 자극 없이 착용 가능
• 세탁기 단독 세탁 권장 (찬물/중성세제)
• 건조기 사용 자제, 그늘에서 자연 건조

사이즈 팁:
• 여유있는 실루엣으로 편안한 착용감
• 정사이즈 추천
• 상세 치수는 상품 상세페이지 참조
• 측정 방법에 따라 1-3cm 오차 있을 수 있음"
[쉐바] 레오파드재킷,[Sheva] Leopard Jacket,18535362.jpg,https://www.w-shopping.co.kr/display/goods/18535362,"[쉐바] 레오파드 브라운 캐주얼 재킷 - 여성용 가을/겨울 아우터

# 상품 특징
- 세련된 레오파드 프린트로 포인트를 준 브라운 컬러 재킷
- V넥 디자인과 싱글 버튼으로 슬림한 실루엣 연출
- 20-40대 여성을 위한 스타일리시한 디자인
- 데일리룩부터 오피스룩까지 다양한 스타일링 가능

# 핵심 장점
- 가벼운 폴리에스터 소재로 편안한 착용감
- 안감 처리로 보온성과 내구성 강화
- 4가지 사이즈(550-883) 제공으로 체형별 맞춤 착용
- 유행을 타지 않는 클래식한 레오파드 패턴

# 소재 및 관리
- 겉감/안감: 폴리에스터 100%
- 관리방법: 손세탁 권장
- 구김이 적고 관리가 용이한 소재

# 사이즈 정보 (단면 cm)
- 550: 가슴 40 / 소매 56 / 밑단 50 / 총장 58
- 660: 가슴 42 / 소매 57 / 밑단 51 / 총장 59
- 770: 가슴 44 / 소매 58 / 밑단 52 / 총장 60
- 883: 가슴 46 / 소매 59 / 밑단 53 / 총장 61

# 착용 추천
- 데일리 캐주얼 룩
- 오피스 세미 포멀 룩
- 모임이나 약속 등 스타일리시한 데이트 룩
- 가을/겨울 시즌 활용도 높은 아우터

※ 모니터 설정에 따라 색상 차이가 있을 수 있으며, 사이즈는 1-3cm 오차 범위가 있을 수 있습니다."
[알트베니] 마벨르데님재킷,[Altbeni] Mabel Denim Jacket,18535359.jpg,https://www.w-shopping.co.kr/display/goods/18535359,"[알트베니] 여성용 오버사이즈 데님 자켓 - 4계절 활용 가능한 스타일리시 청자켓

# 상품 소개
20-30대 여성을 위한 트렌디한 오버핏 데님 자켓입니다. 부드러운 면 혼방 소재로 편안한 착용감을 제공하며, 세련된 워싱으로 다양한 코디가 가능합니다.

# 주요 특징
- 여유로운 오버사이즈 핏으로 체형 커버 효과
- 면 53% 함유로 사계절 쾌적한 착용감
- 가슴 포켓 디자인으로 실용성과 스타일 겸비
- 데님 블루 컬러로 다양한 의상과 매치 가능
- 한국 제작으로 믿을 수 있는 품질

# 착용 팁
- 기본 티셔츠, 원피스와 캐주얼하게 매치
- 셔츠, 슬랙스와 세미캐주얼 스타일링 가능
- 체형에 따라 한 사이즈 업 추천

# 사이즈 정보 (단면/cm)
- 6620: 어깨 36 / 가슴 48 / 소매 50 / 총장 53
- 7760: 어깨 38 / 가슴 50 / 소매 50 / 총장 54

# 소재 및 관리
- 혼용률: 면 53%, 레이온 23%, 폴리에스터 18%, 나일론 3%, 아크릴 3%
- 관리방법: 단독 손세탁 권장, 드라이클리닝 가능
- 뒤틀림 방지를 위해 평평하게 건조

# 참고사항
- 모니터 설정에 따라 색상 차이가 있을 수 있음
- 측정 방법에 따라 1-3cm 오차 발생 가능
- 더 정확한 색상은 상세 컷 참고"
[플로레센스] 오르 정장 벨트원피스,[Floresence] Or Suit Belt One-Piece,18515833.jpg,https://www.w-shopping.co.kr/display/goods/18515833,"[가을 원피스] 브이넥 플로레센스 패턴 벨티드 원피스 - 블랙그린

# 상품 설명
20-30대 여성을 위한 세련된 가을 원피스입니다. 블랙과 그린 컬러의 조화로운 플로레센스 패턴이 고급스러운 분위기를 연출합니다.

## 주요 특징
- 브이넥 디자인으로 세련된 데일리룩 연출
- 4라인 실루엣으로 체형 보완 효과
- 골드 버클 벨트 세트로 허리라인 강조
- 양쪽 스커트 포켓으로 실용성 강화
- 무릎 길이로 활동성과 단정함 동시 연출

## 스타일링 제안
- 단독으로 착용해도 스타일리시한 가을 데일리룩
- 가벼운 자켓이나 카디건과 레이어드 가능
- 오피스룩, 하객룩, 데이트룩 등 다양한 상황에 활용

## 사이즈 및 관리
- 가슴둘레: 2000mm
- 드라이클리닝 권장
- 세탁 시 뒤집어서 찬물로 단독 손세탁

## 착용 팁
- 벨트 착용으로 더욱 슬림한 실루엣 연출
- 클러치백이나 토트백과 매치하면 세련된 스타일링 완성
- 미들힐이나 플랫슈즈 모두 잘 어울림

#여성원피스 #가을원피스 #오피스룩 #데이트룩 #하객패션 #데일리룩 #브이넥원피스 #벨티드원피스 #플로럴패턴"
[헬리꽁땡] 포켓 밴딩 데님 원피스,[Heli Contang] Pocket Banding Denim One-Piece,18515824.jpg,https://www.w-shopping.co.kr/display/goods/18515824,"[헬리꽁땡] 여성용 포켓 밴딩 데님 원피스 - 캐주얼한 V넥 디자인

#20-30대 여성 #데일리룩 #캐주얼원피스 #데님원피스

■ 상품 핵심 특징
- V넥 디자인의 세련된 데님 원피스
- 허리 스트링으로 자유로운 핏 조절 가능
- 편안한 착용감의 부드러운 데님 소재
- 실용적인 포켓 디테일 포함
- 간편한 데일리 스타일링 가능

■ 착용감 및 활용도
- 부드러운 데님 원단으로 편안한 착용감
- 허리 밴딩으로 체형에 맞는 실루엣 연출
- 가을/봄 시즌 데일리 아이템으로 활용
- 단독 또는 이너 레이어드 스타일링 가능

■ 사이즈 정보
- 가슴둘레: 208cm (여유있는 오버핏)
- 소매길이: 47cm
- 추천 체형: 44-66 사이즈

■ 컬러
- 클래식 블루 데님

■ 관리 방법
- 찬물 손세탁 권장
- 뒤집어서 세탁
- 건조기 사용 금지
- 그늘에서 자연 건조

#데님원피스 #캐주얼룩 #데일리룩 #오버핏원피스 #가을원피스 #여성원피스 #블루데님 #V넥원피스"
[대구백화점][기타]후드배색티셔츠(MO7WTS06),[Daegu Department Store][Other] Hooded Color T-shirt (MO7WTS06),18498269.jpg,https://www.w-shopping.co.kr/display/goods/18498269,"[대구백화점] 심플한 블랙 후드 배색 티셔츠 - 남녀공용 캐주얼룩

• 상품 특징
- 심플하고 세련된 블랙 컬러의 데일리 후드티
- 20-30대 남녀 모두에게 어울리는 베이직한 디자인
- 왼쪽 가슴 부분 미니멀한 로고 포인트
- 넉넉한 오버핏으로 편안한 실루엣
- 목 부분 조절 가능한 스트링 디테일

• 사이즈 및 핏
- 가슴 단면 52cm, 총장 58cm의 여유있는 실루엣
- 남녀공용 오버핏으로 다양한 체형에 적합
- 레이어드하기 좋은 여유로운 디자인

• 소재 및 관리
- 도톰하고 부드러운 플리스 소재
- 데일리웨어로 착용하기 좋은 실용적인 원단
- 일반 세탁기 사용 가능 (세부 케어라벨 참고)

• 스타일링 제안
- 데님, 슬랙스 등 다양한 하의와 매칭 가능
- 이너로 티셔츠나 셔츠 레이어드 연출 추천
- 캐주얼, 스포티, 스트릿 등 다양한 룩 연출

※ 축하 메시지 카드 서비스
생일, 졸업, 취업 등 특별한 날을 위한 축하 메시지 카드 동봉 가능
(사전 매장 문의 필수)"
